Polygon ID,Bucket,Type,Visitor Count,Visitor Percentage,Visit Count,Visit Percentage
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307","Honolulu, HI",Top CDL Municipality,2,0.21%,2,0.15%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307","Springfield, MO",Top CDL Municipality,2,0.21%,2,0.15%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307","Los Angeles, CA",Top CDL Municipality,2,0.21%,2,0.15%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307","Chicago, IL",Top CDL Municipality,2,0.21%,2,0.15%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307","Des Moines-Ames, IA",Top CDL Municipality,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307","Birmingham (Anniston and Tuscaloosa), AL",Top CDL Municipality,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307","Colorado Springs-Pueblo, CO",Top CDL Municipality,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307","Anchorage, AK",Top CDL Municipality,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307","Myrtle Beach-Florence, SC",Top CDL Municipality,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",CA,Top CEL Province,906,95.77%,1295,96.93%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",NV,Top CEL Province,12,1.27%,12,0.90%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",OR,Top CEL Province,4,0.42%,4,0.30%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",TX,Top CEL Province,3,0.32%,3,0.22%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",HI,Top CEL Province,2,0.21%,2,0.15%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",WA,Top CEL Province,2,0.21%,3,0.22%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",GA,Top CEL Province,2,0.21%,2,0.15%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",MN,Top CEL Province,2,0.21%,2,0.15%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",CO,Top CEL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",IN,Top CEL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",SC,Top CEL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",WY,Top CEL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",IA,Top CEL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",AL,Top CEL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",MD,Top CEL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",WV,Top CEL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",AK,Top CEL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",MO,Top CEL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",AZ,Top CEL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",NJ,Top CEL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",CA,Top CDL Province,924,97.67%,1306,97.75%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",NV,Top CDL Province,13,1.37%,13,0.97%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",IN,Top CDL Province,2,0.21%,2,0.15%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",HI,Top CDL Province,2,0.21%,2,0.15%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",GA,Top CDL Province,2,0.21%,2,0.15%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",MN,Top CDL Province,2,0.21%,2,0.15%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",MO,Top CDL Province,2,0.21%,2,0.15%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",OR,Top CDL Province,2,0.21%,2,0.15%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",TX,Top CDL Province,2,0.21%,2,0.15%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",CO,Top CDL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",IL,Top CDL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",SC,Top CDL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",WY,Top CDL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",IA,Top CDL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",WA,Top CDL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",AL,Top CDL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",WV,Top CDL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",AK,Top CDL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",AZ,Top CDL Province,1,0.11%,1,0.07%
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",,Top CDL Province,1,0.11%,1,0.07%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Total CEL,CEL Distance,400,"",734,100.00%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Median distance traveled from CEL,CEL Distance,8.5532,"",,
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Lives within 1 mi,CEL Distance,11,2.75%,35,4.77%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Lives between 1 and 2 mi,CEL Distance,17,4.25%,102,13.90%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Lives between 2 and 3 mi,CEL Distance,14,3.50%,21,2.86%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Lives between 3 and 5 mi,CEL Distance,47,11.75%,68,9.26%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Lives between 5 and 10 mi,CEL Distance,141,35.25%,193,26.29%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Lives between 10 and 25 mi,CEL Distance,112,28.00%,226,30.79%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Lives between 25 and 50 mi,CEL Distance,27,6.75%,58,7.90%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Lives between 50 and 100 mi,CEL Distance,15,3.75%,15,2.04%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Lives >100 mi,CEL Distance,16,4.00%,16,2.18%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Total CDL,CDL Distance,427,"",767,100.00%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Median distance traveled from CDL,CDL Distance,8.9540,"",,
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Works within 1 mi,CDL Distance,17,3.98%,80,10.43%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Works between 1 and 2 mi,CDL Distance,15,3.51%,97,12.65%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Works between 2 and 3 mi,CDL Distance,13,3.04%,20,2.61%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Works between 3 and 5 mi,CDL Distance,48,11.24%,64,8.34%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Works between 5 and 10 mi,CDL Distance,142,33.26%,201,26.21%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Works between 10 and 25 mi,CDL Distance,127,29.74%,221,28.81%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Works between 25 and 50 mi,CDL Distance,33,7.73%,48,6.26%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Works between 50 and 100 mi,CDL Distance,16,3.75%,16,2.09%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Works >100 mi,CDL Distance,16,3.75%,20,2.61%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",USA,Top CEL Country,399,99.75%,733,99.86%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",GBR,Top CEL Country,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",USA,Top CDL Country,426,99.77%,766,99.87%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",GBR,Top CDL Country,1,0.23%,1,0.13%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151003021,Top CEL Census,6,1.50%,9,1.23%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",250092526032,Top CEL Census,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151003012,Top CEL Census,4,1.00%,28,3.81%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151061023,Top CEL Census,4,1.00%,6,0.82%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330150510001,Top CEL Census,4,1.00%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330112005001,Top CEL Census,4,1.00%,6,0.82%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151001001,Top CEL Census,4,1.00%,4,0.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330150039012,Top CEL Census,4,1.00%,4,0.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151004021,Top CEL Census,4,1.00%,4,0.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",250173141012,Top CEL Census,3,0.75%,3,0.41%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",250173154012,Top CEL Census,3,0.75%,3,0.41%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",250277572001,Top CEL Census,3,0.75%,3,0.41%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330150033021,Top CEL Census,3,0.75%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151031001,Top CEL Census,3,0.75%,3,0.41%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151002004,Top CEL Census,3,0.75%,3,0.41%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151002001,Top CEL Census,3,0.75%,70,9.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151061022,Top CEL Census,3,0.75%,3,0.41%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151041012,Top CEL Census,3,0.75%,3,0.41%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151061012,Top CEL Census,3,0.75%,4,0.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330110018002,Top CEL Census,3,0.75%,26,3.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151003012,Top CDL Census,9,2.11%,72,9.39%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151003021,Top CDL Census,6,1.41%,6,0.78%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",250092526032,Top CDL Census,4,0.94%,4,0.52%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330150036012,Top CDL Census,4,0.94%,5,0.65%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330150510001,Top CDL Census,4,0.94%,4,0.52%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151061022,Top CDL Census,4,0.94%,4,0.52%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151041012,Top CDL Census,4,0.94%,4,0.52%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330150039011,Top CDL Census,4,0.94%,4,0.52%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",250092525023,Top CDL Census,4,0.94%,4,0.52%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",250092517001,Top CDL Census,3,0.70%,3,0.39%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",250173141012,Top CDL Census,3,0.70%,3,0.39%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",250173154012,Top CDL Census,3,0.70%,3,0.39%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",250092501001,Top CDL Census,3,0.70%,3,0.39%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151061023,Top CDL Census,3,0.70%,5,0.65%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",250092526023,Top CDL Census,3,0.70%,3,0.39%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",250277572001,Top CDL Census,3,0.70%,3,0.39%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330151061021,Top CDL Census,3,0.70%,3,0.39%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",250092522021,Top CDL Census,3,0.70%,4,0.52%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",250092611022,Top CDL Census,3,0.70%,36,4.69%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",330150033021,Top CDL Census,3,0.70%,5,0.65%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Salem town,Top CEL Micro,39,9.75%,136,18.53%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Methuen Town city,Top CEL Micro,38,9.50%,70,9.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Lawrence city,Top CEL Micro,34,8.50%,46,6.27%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Haverhill city,Top CEL Micro,22,5.50%,56,7.63%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Derry town,Top CEL Micro,19,4.75%,23,3.13%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Windham town,Top CEL Micro,15,3.75%,18,2.45%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Londonderry town,Top CEL Micro,14,3.50%,87,11.85%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Andover town,Top CEL Micro,12,3.00%,12,1.63%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Dracut town,Top CEL Micro,12,3.00%,12,1.63%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Lowell city,Top CEL Micro,11,2.75%,20,2.72%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Pelham town,Top CEL Micro,11,2.75%,13,1.77%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Tewksbury town,Top CEL Micro,10,2.50%,10,1.36%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",North Andover town,Top CEL Micro,8,2.00%,10,1.36%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Manchester city,Top CEL Micro,7,1.75%,32,4.36%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Hampstead town,Top CEL Micro,6,1.50%,6,0.82%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Hooksett town,Top CEL Micro,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Newton town,Top CEL Micro,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Chester town,Top CEL Micro,4,1.00%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Sandown town,Top CEL Micro,4,1.00%,4,0.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Dover city,Top CEL Micro,4,1.00%,4,0.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Salem town,Top CDL Micro,42,10.50%,175,23.84%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Methuen Town city,Top CDL Micro,37,9.25%,75,10.22%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Lawrence city,Top CDL Micro,34,8.50%,37,5.04%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Derry town,Top CDL Micro,22,5.50%,28,3.81%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Haverhill city,Top CDL Micro,19,4.75%,58,7.90%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Windham town,Top CDL Micro,14,3.50%,16,2.18%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Andover town,Top CDL Micro,14,3.50%,14,1.91%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Londonderry town,Top CDL Micro,14,3.50%,14,1.91%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Dracut town,Top CDL Micro,13,3.25%,13,1.77%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Manchester city,Top CDL Micro,13,3.25%,97,13.22%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Lowell city,Top CDL Micro,12,3.00%,21,2.86%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Tewksbury town,Top CDL Micro,10,2.50%,10,1.36%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Pelham town,Top CDL Micro,9,2.25%,10,1.36%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",North Andover town,Top CDL Micro,8,2.00%,10,1.36%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Hampstead town,Top CDL Micro,7,1.75%,7,0.95%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Hooksett town,Top CDL Micro,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Dover city,Top CDL Micro,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Plaistow town,Top CDL Micro,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Nashua city,Top CDL Micro,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Chester town,Top CDL Micro,4,1.00%,4,0.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Rockingham County,Top CEL Admin,132,33.00%,312,42.51%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Essex County,Top CEL Admin,130,32.50%,216,29.43%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Middlesex County,Top CEL Admin,54,13.50%,78,10.63%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Hillsborough County,Top CEL Admin,29,7.25%,56,7.63%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Merrimack County,Top CEL Admin,11,2.75%,11,1.50%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Strafford County,Top CEL Admin,7,1.75%,7,0.95%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Worcester County,Top CEL Admin,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",York County,Top CEL Admin,5,1.25%,22,3.00%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Grafton County,Top CEL Admin,4,1.00%,4,0.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Penobscot County,Top CEL Admin,2,0.50%,2,0.27%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Carroll County,Top CEL Admin,2,0.50%,2,0.27%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Suffolk County,Top CEL Admin,2,0.50%,2,0.27%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Windsor County,Top CEL Admin,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",New Castle County,Top CEL Admin,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Kent County,Top CEL Admin,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Plymouth County,Top CEL Admin,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Somerset County,Top CEL Admin,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Poole,Top CEL Admin,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Berkshire County,Top CEL Admin,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Bristol County,Top CEL Admin,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Salem town,Top CDL Micro,42,10.50%,175,23.84%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Methuen Town city,Top CDL Micro,37,9.25%,75,10.22%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Lawrence city,Top CDL Micro,34,8.50%,37,5.04%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Derry town,Top CDL Micro,22,5.50%,28,3.81%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Haverhill city,Top CDL Micro,19,4.75%,58,7.90%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Windham town,Top CDL Micro,14,3.50%,16,2.18%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Andover town,Top CDL Micro,14,3.50%,14,1.91%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Londonderry town,Top CDL Micro,14,3.50%,14,1.91%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Dracut town,Top CDL Micro,13,3.25%,13,1.77%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Manchester city,Top CDL Micro,13,3.25%,97,13.22%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Lowell city,Top CDL Micro,12,3.00%,21,2.86%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Tewksbury town,Top CDL Micro,10,2.50%,10,1.36%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Pelham town,Top CDL Micro,9,2.25%,10,1.36%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",North Andover town,Top CDL Micro,8,2.00%,10,1.36%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Hampstead town,Top CDL Micro,7,1.75%,7,0.95%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Hooksett town,Top CDL Micro,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Dover city,Top CDL Micro,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Plaistow town,Top CDL Micro,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Nashua city,Top CDL Micro,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Chester town,Top CDL Micro,4,1.00%,4,0.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03079,Top CEL Postal1,39,9.75%,136,18.53%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01844,Top CEL Postal1,38,9.50%,70,9.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03038,Top CEL Postal1,20,5.00%,24,3.27%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01841,Top CEL Postal1,17,4.25%,24,3.27%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01843,Top CEL Postal1,15,3.75%,20,2.72%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03087,Top CEL Postal1,15,3.75%,18,2.45%
