Polygon ID,Bucket,Type,Visitor Count,Visitor Percentage,Visit Count,Visit Percentage
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Kershaw County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Pima County,Top CEL Admin,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Samborondon,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Howard County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Orange County,Top CEL Admin,11,0.58%,11,0.46%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Pecos County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",White County,Top CEL Admin,1,0.05%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Victoria County,Top CEL Admin,5,0.26%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Knox County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Gregg County,Top CEL Admin,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Hill County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Bowie County,Top CEL Admin,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Douglas County,Top CEL Admin,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Burnet County,Top CEL Admin,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Fort Bend County,Top CEL Admin,207,10.84%,267,11.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Wichita County,Top CEL Admin,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Collin County,Top CEL Admin,6,0.31%,6,0.25%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Hawkins County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Orleans Parish,Top CEL Admin,4,0.21%,4,0.17%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Essex County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Wood County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Alachua County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",St. John the Baptist Parish,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Rapides Parish,Top CEL Admin,4,0.21%,4,0.17%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Richland Parish,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",San Jacinto County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Champaign County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Santa Rosa County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Clay County,Top CEL Admin,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Natchitoches Parish,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Brazos County,Top CEL Admin,12,0.63%,13,0.54%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Davidson County,Top CEL Admin,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",King County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Bexar County,Top CEL Admin,19,0.99%,19,0.79%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Palm Beach County,Top CEL Admin,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Shelby County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Sonoma County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Johnson County,Top CEL Admin,4,0.21%,4,0.17%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Providence County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Broward County,Top CEL Admin,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Cook County,Top CEL Admin,5,0.26%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Wayne County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Parmer County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Lafourche Parish,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Baldwin County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Randall County,Top CEL Admin,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Fayette County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Burlington County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Jackson County,Top CEL Admin,6,0.31%,6,0.25%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Muscogee County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Forrest County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",San Francisco County,Top CEL Admin,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Dane County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Ada County,Top CEL Admin,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Newton County,Top CEL Admin,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Lafayette Parish,Top CEL Admin,6,0.31%,6,0.25%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Liberty County,Top CEL Admin,8,0.42%,11,0.46%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Richmond County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Jefferson Parish,Top CEL Admin,5,0.26%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Karnes County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Gloucester County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Kings County,Top CEL Admin,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Yolo County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Lowndes County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Henderson County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Wilson County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Pasco County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Lamar County,Top CEL Admin,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Tippecanoe County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Fulton County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Stone County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Erie County,Top CEL Admin,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Austin County,Top CEL Admin,3,0.16%,4,0.17%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Benton County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Jefferson Davis Parish,Top CEL Admin,1,0.05%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Sacramento County,Top CEL Admin,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Santa Barbara County,Top CEL Admin,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Bell County,Top CEL Admin,5,0.26%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Cobb County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Boone County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Washington County,Top CEL Admin,4,0.21%,4,0.17%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Suffolk city,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Rutherford County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Sedgwick County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Hays County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Lampasas County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Davis County,Top CEL Admin,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",El Paso County,Top CEL Admin,8,0.42%,9,0.37%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Huntsville CCD,Top CDL Micro,5,0.26%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Kansas City city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Mont Belvieu CCD,Top CDL Micro,8,0.42%,8,0.33%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Ypsilanti charter township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Township 5,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",East Yolo CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Conyers CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Deweyville CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",East San Gabriel Valley CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Frankston CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Parker CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Kelowna,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",San Antonio Northeast CCD,Top CDL Micro,5,0.26%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Los Angeles CCD,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Prairie View-Waller CCD,Top CDL Micro,7,0.37%,7,0.29%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Laredo North-Webb CCD,Top CDL Micro,4,0.21%,4,0.17%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Cleveland CCD,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Albuquerque CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Danwood CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Huntington CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Montgomery CCD,Top CDL Micro,8,0.42%,8,0.33%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Omaha city,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Magnolia CCD,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Manassas Park city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Perth Amboy city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Denton CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Sudan-Amherst CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Sullivan City CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Northeast Jefferson CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Palm River-Gibsonton CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Brazosport CCD,Top CDL Micro,8,0.42%,9,0.37%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",McKinney CCD,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Arroyo Grande CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Gladewater CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Northwest Harris CCD,Top CDL Micro,100,5.24%,114,4.75%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Denver CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",American Fork-Pleasant Grove CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Middleburg-Clay Hill CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Palestine CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",San Francisco CCD,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Wayne township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Oak Grove-Pembroke CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Oklahoma City Southwest CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",,Top CDL Micro,64,3.35%,70,2.92%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Wichita city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Laredo CCD,Top CDL Micro,6,0.31%,7,0.29%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",San Marcos CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Illinois township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",North Hempstead town,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Elgin CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Columbia township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",South Brazos CCD,Top CDL Micro,5,0.26%,6,0.25%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Central Coast CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Hephzibah CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",McAllen-Pharr CCD,Top CDL Micro,6,0.31%,6,0.25%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",San Diego CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Brooklyn borough,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Privateer CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District F,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Cedar Park-Liberty Hill CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Southeast Harris CCD,Top CDL Micro,11,0.58%,14,0.58%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District G,Top CDL Micro,5,0.26%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Brownsville CCD,Top CDL Micro,15,0.79%,15,0.62%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Philadelphia city,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Northeast Tarrant CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Altus CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Fort Worth CCD,Top CDL Micro,9,0.47%,9,0.37%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Pollok CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Northeast Harris CCD,Top CDL Micro,8,0.42%,8,0.33%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Whittington township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District I,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Hamilton township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Midlothian CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Angleton CCD,Top CDL Micro,6,0.31%,6,0.25%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Walton Beaches CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Newbold town,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Northeast Brazos CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Longview CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Porter Springs CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Odessa CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Lubbock CCD,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Woodbridge township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Sugar Land CCD,Top CDL Micro,80,4.19%,87,3.62%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Tucson CCD,Top CDL Micro,4,0.21%,4,0.17%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District 9,Top CDL Micro,5,0.26%,7,0.29%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",San Fernando Valley CCD,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Amarillo CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Vance township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Southwest Dallas CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Perris Valley CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District 10,Top CDL Micro,5,0.26%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Richmond city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Bagdad CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Orange CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Santa Rosa CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Lincoln city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Queens borough,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Texarkana CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Plano CCD,Top CDL Micro,4,0.21%,4,0.17%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District E,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Oklahoma City Northwest CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Tyler CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Wharton CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Mission city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",LaBelle CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",St. Paul city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",North Providence town,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Port Arthur CCD,Top CDL Micro,11,0.58%,11,0.46%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619","Township 1, Charlotte",Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Bay City CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Henderson CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",St. Cloud CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Winston CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Anahuac CCD,Top CDL Micro,3,0.16%,3,0.12%
